296,公寓,apartment,0.5477979072175544
3006,照片,photo,0.6129338824303596
70,房子,house,0.4337773603518676
6777,地方,place,0.3158338834231683
4373,木头,wood,0.4201394352127456
2172,女生,girl,0.49389891522584767
358,床,floor,0.39320763945129905
1961,干净,clean,0.4195049620662766
5216,看,look,0.4991637335401057
64,卧室,bedroom,0.39530470390147243
3964,发,hair,0.2434798213197308
5422,独立,independent,0.4379743567962547
289,免费,free,0.367614135130095
7245,白色,white,0.4885984950499605
288,卫浴,bathroom,0.4115943978867702
7558,哪些,which,0.30561701080320025
2815,没,without,0.3450060209110691
4251,租,rent,0.5421274076141451
2975,车站,station,0.29230865205096823
3821,床,floor,0.39320763945129905
7651,挑战,challenge,0.4062869373132119
2757,冰箱,refrigerator,0.5237318365594621
4714,兴趣,interest,0.3855436998954802
6327,星期,week,0.4960986723141604
6434,多,many,0.39285058446568644
2480,一,one,0.4857254888386869
5643,更大,bigger,0.5435225118732263
5238,邻居,neighbor,0.38648994706484113
6189,换,change,0.3340736890634682
1032,日常,daily,0.32068398550882216
5765,房屋,houses,0.40923085312431684
861,个,indivual,0.2704036113107572
2566,环境,environment,0.492201175539387
663,坐,sit,0.45451757194098363
4512,房东,landlord,0.2915947470409827
1739,松鼠,squirrel,0.41517121590759765
1997,好,good,0.5019877271684081
2208,大理石,marble,0.4428902484386687
2557,洁癖,cleanliness,0.3552475158197405
4120,好,good,0.5019877271684081
2484,超大,oversized,0.2778197407951228
6864,细节,detail,0.4052247280945844
7309,新,new,0.5106305252803439
6529,现金,cash,0.4162298837745592
4618,房子,house,0.4337773603518676
3873,卧室,bedroom,0.39530470390147243
1456,朋友,friend,0.5295676853542136
4113,可,can,0.42899713912331167
4621,说,explain,0.2927817367702379
3946,书柜,bookcase,0.306144535436951
6208,剩余,remaining,0.4134469030226425
1964,兴趣,interest,0.3855436998954802
579,公共,public,0.483189279983293
2018,的,of,0.518299746521493
3441,必须,must,0.39237881869118213
3533,分,point,0.38734416006217104
6074,具体,specific,0.29925003084907253
1783,满,full,0.20543511555069074
4760,月,moon,0.3333795274260879
1628,卧室,bedroom,0.39530470390147243
5869,范围,scope,0.2426619891496513
4168,离,leave,0.328121284996104
2922,地段,lot,0.07392076010465642
2256,公寓,apartment,0.5477979072175544
6643,修,build,0.2619600828898565
5623,免费,free,0.367614135130095
808,家具,furniture,0.5507536677662279
5415,里面,in,0.16497447986634392
3663,地理,geography,0.536807186308149
2363,租金,rent,0.5290406072282562
946,台面,mesa,0.08211679620197594
950,房子,house,0.4337773603518676
906,大,big,0.4591694030077561
2174,网,net,0.32485783785660366
4308,招租,rent,0.4464849962284393
530,房间,room,0.46054308979067976
5736,性格,character,0.4332535799163868
7161,需要,need,0.5231707717726841
7107,多,many,0.39285058446568644
1770,学校,school,0.38441404936462165
6342,打印,print,0.3466446000099307
3882,定,certainly,0.21435304467811314
5368,房子,house,0.4337773603518676
6280,相当,quite,0.19796516297913652
4798,三,three,0.5433248733111089
3143,节庆,festival,0.2769571094343758
1093,最好,most,0.24436178583837623
2950,各,each,0.4636979729887591
5286,公用,public,0.34446921602272845
1844,家具,furniture,0.5507536677662279
6582,各,each,0.4636979729887591
7611,职位,position,0.3850464956238554
7098,该,should,0.10075532608563093
2611,时间,time,0.3863013361499727
6918,卖,sell,0.41334088718171147
4277,邮件,mail,0.32248256917159374
4990,事,case,0.2803656933643746
6048,健身,fitness,0.5276991074461261
4245,出租,rent,0.44286929935983244
3569,照片,photo,0.6129338824303596
4694,价格,price,0.4425307595703736
4754,房租,rent,0.558705523915882
5018,全,complete,0.4405276166547147
4728,很,very,0.545831295714541
1433,家具,furniture,0.5507536677662279
7523,具体,specific,0.29925003084907253
6857,下方,below,0.2479386407841087
2688,女生,girl,0.49389891522584767
547,爱,like,0.3189369200908802
4317,提供,supply,0.37480163538541916
5798,房,house,0.4191949927654793
1589,的,of,0.518299746521493
2542,此,this,0.3779138085884452
4602,条件,condition,0.3217275519179197
3175,卧室,bedroom,0.39530470390147243
2003,可以,can,0.5021279669964083
1527,房,house,0.4191949927654793
1453,大,big,0.4591694030077561
5705,每,every,0.3795693613305344
4834,床,floor,0.39320763945129905
4128,电缆,cable,0.30354197203442795
1604,价格,price,0.4425307595703736
5355,价格,price,0.4425307595703736
328,接受,accept,0.4587092340264576
951,图片,picture,0.400364037144451
7256,东西,thing,0.1672401966344991
5968,塑料,plastic,0.5066806623213173
5719,发,hair,0.2434798213197308
7246,陶瓷,ceramics,0.5731684219892187
5293,人,people,0.47560794431654696
1666,遮光,shading,0.2920739799095762
4518,公寓,apartment,0.5477979072175544
4994,简易,simple,0.2655444310111071
4454,去,go,0.4488556327825723
1591,老师,teacher,0.3629362763054061
3355,同学,classmate,0.33909003680377925
3185,网,net,0.32485783785660366
2814,配套,matching,0.16273807784526034
824,公用,public,0.34446921602272845
5099,看,look,0.4991637335401057
7288,上,superior,0.26495830098500356
7508,及,and,0.5906930785059943
2451,人,people,0.47560794431654696
4554,房间,room,0.46054308979067976
1562,五月,may,0.4294704464960145
4726,情况,condition,0.3116768125490915
5042,桌子,table,0.3636067053486905
1244,这,this,0.2888858151530821
2681,父母,parents,0.632933694088
6712,怎么,how,0.27795955502373615
4036,月,moon,0.3333795274260879
1686,外加,plus,0.44029492276994975
4037,可,can,0.42899713912331167
6284,整体,overall,0.2625753765451908
7454,交易,trade,0.3840084381909254
5303,全,complete,0.4405276166547147
4797,各,each,0.4636979729887591
1402,说明,illustrate,0.2556298205717892
2969,日照,sunshine,0.27736910489645844
1499,顶,top,0.3733433336980193
984,公寓,apartment,0.5477979072175544
5687,家,home,0.33411149330242007
683,楼,building,0.3845173097155118
4659,房子,house,0.4337773603518676
164,是,yes,0.22619450426379015
2714,干净,clean,0.4195049620662766
4322,地下,underground,0.5574275743974212
6036,小,small,0.501711233659272
4893,卧室,bedroom,0.39530470390147243
65,每个,each,0.5790326597321607
669,每,every,0.3795693613305344
5356,时间,time,0.3863013361499727
4062,还,return,0.26661582966503533
2037,采光,lighting,0.285983860051427
3997,木头,wood,0.4201394352127456
1799,好,good,0.5019877271684081
4473,卫生,health,0.3698261929566962
5458,阳台,balcony,0.3689119610275988
83,和善,kind,0.27019830946949613
