chaos,混沌,1.0167701885106066,61,0.48308757
prepare,做好,1.038870782992977,61,0.4603961
practical,原理,1.1054841863630458,1405,0.38895154
stay,回到,0.995100302452508,29,0.5049057
foreword,合著,1.0463208751156594,260,0.4526379
socks,竜龙,1.1183490916872736,985,0.37463143
handle,方便,1.1040331598541324,476,0.3905816
url,网址,1.1519571896093146,1376,0.3365094
swim,游泳,0.9783356350861842,13,0.52144957
make,弄出,1.0624119755788142,177,0.43566766
choose,若是,1.0910751719656544,354,0.40476936
elegant,典雅,0.98343275956777,129,0.51648664
everything,真的,1.061967105715709,926,0.43611625
english,法文,1.0377180921784916,30,0.46160448
table,排好,1.0553742054543285,23,0.44309822
together,在一起,1.0627532797291388,28,0.4352637
flower,花,0.9415135113403487,62,0.5567842
bike,越野,1.0628747760831467,314,0.43511993
india,印度,0.9026795637862808,112,0.5926201
decide,只好,1.098938831667819,1025,0.3961838
pen,笔,1.083206361632075,32,0.4133322
slowly,慢慢,0.9148193637175971,18,0.58152455
man,男人,1.0417189723782458,41,0.45737344
connection,接通,1.1099444026135896,159,0.3840277
household,家庭,1.1661146525208022,418,0.32010147
ability,能力,0.9307909399642046,17,0.56682926
manner,手法,1.0849313279721555,1440,0.41146204
common,常用,1.0677252392457512,112,0.4299863
female,女性,0.9877404534334183,5,0.5121967
object,物件,1.0020423637832316,40,0.4979339
year,一年,0.9779336035013124,8,0.5218784
develop,推展,1.0487170350781174,161,0.45009506
level,高低,1.0224308317645499,6,0.47732282
distance,距离,1.001696188817059,20,0.49829462
spacious,宽敞,1.0698078909166882,742,0.42776066
community,社,1.1152368526937442,127,0.37810877
about,大概,1.0597684951260276,60,0.43849447
cv,郁,1.1488015306976556,178,0.3400924
silk,羊毛,1.0510991808707406,197,0.44759738
normal,正常,1.0023309337647581,6,0.49764225
some,有些,0.9247232720786117,20,0.57242167
entertainment,娱乐,1.048189310167664,63,0.45064247
semester,期末,1.0456253419823565,147,0.45335665
precious,宝石,1.0872961611028376,273,0.40890568
us,美国,1.1112922874212023,45,0.3824993
function,功能,1.1059879471892826,1226,0.38835967
two,两,0.9497197845059114,36,0.5490262
connect,接通,1.0256870953600312,58,0.47396263
value,值,1.0188455466889506,23,0.4809167
bathroom,浴室,0.9364715751343744,84,0.56151164
september,九月,0.9522545936415081,16,0.54661083
mistake,犯了,1.0736834822075954,1583,0.4235994
helper,使役,1.1149072465497853,40,0.37852463
join,加入,0.9915790611742886,28,0.5084266
trade,贸易,1.0666060376866986,90,0.43113697
information,信息,1.0387980455756745,93,0.46049735
pillow,掏,1.085755140952476,123,0.41057417
interest,瞭解,1.085635805388655,107,0.41072583
renew,告吹,1.0763277660537098,190,0.42077175
write,写,1.084981962109069,311,0.41143727
take,替,1.0680118243925922,124,0.4296646
no,未,1.1204671736225225,128,0.3722747
sex,性交,0.9742716294836925,96,0.52541846
exist,存在,0.9992046492316616,38,0.5008407
product,産品,1.0592886560761292,151,0.43894675
gratitude,感激,0.9989416642001263,216,0.5010812
business,生意,1.0932691154858443,497,0.40237853
keyboard,键盘,0.9948308477981604,137,0.5051798
visit,陪同,1.0079923158077473,51,0.49197203
shopping,商店,1.0975359656716657,413,0.39774942
these,很多,0.997069674713671,119,0.5029303
chemical,化学,1.0751405175551307,1381,0.42200398
success,成功,1.0347803773383697,76,0.4646198
set,於,1.0865439020700498,13,0.4097304
drop,跌,1.061297019521549,50,0.43682262
mileage,迄,1.1606747830594788,1357,0.32643798
world,世界,0.8506893764758684,1,0.638169
sheet,板,1.080931744027304,51,0.4157705
above,yamaguchi先生,1.1025877699376019,357,0.39215314
television,电视,1.0486239025655173,308,0.45018962
verify,yamaguchi先生,1.1026493676800875,1738,0.39207077
number,十位,1.0399087339672803,29,0.45929316
furniture,家具,0.947899380535944,106,0.5507538
great,大,1.1132896869495792,93,0.38026693
newcomer,新人,1.1007035338943627,83,0.39422756
never,未曾,1.0103316389769128,121,0.48964718
bill,法案,1.0681855623176957,88,0.429475
storage,存放,1.0395916828585097,167,0.45959195
shading,明暗,1.0898357648583017,752,0.40613955
wired,乙太,1.1426547379269805,1675,0.34717745
menu,菜单,1.0773646346949597,348,0.41963395
obtain,取回,0.9933727005106245,33,0.5066143
miss,小姐,1.0051031056983752,16,0.49488336
pieces,件,1.1035179495427883,589,0.39112693
future,希望,1.0360308014656354,31,0.46330422
ikea,六福,1.1651331114789454,1515,0.32123038
come,你,1.065926943790308,183,0.431928
mode,模式,1.0549537855392126,76,0.44356126
organize,邀集,1.140654211652485,738,0.34944886
activity,活动,1.1137188617899105,554,0.37978762
newborn,分娩,1.0636652924283936,342,0.4343195
period,初期,1.0109155174697015,27,0.48902273
leather,皮革,0.9691525377460847,229,0.5303643
beer,啤酒,0.8944098058854036,39,0.6000122
insurance,健保,1.1141698815356547,909,0.37929878
material,材料,0.979276870497934,6,0.5205343
geography,地理,0.9625089853357149,11,0.5368073
send,告知,1.0142584555395797,45,0.48561856
learn,瞭解,0.9939409498475935,82,0.50603366
signal,信号,1.0541022812767047,258,0.44440687
any,任何,0.9732882019856893,72,0.52635914
case,案,1.0267581575709783,160,0.47288784
read,閲,1.0431914012774466,437,0.4558429
illustrate,描述,1.1044703563044582,365,0.3900462
sit,安坐,1.0207326767358977,12,0.47902992
opponent,踢,1.1114525108771849,417,0.3823302
by,由,1.0537251169186548,4,0.4448168
new,新的,0.9725953343445278,5,0.527044
lush,幽美,1.0446014385090612,335,0.4544053
out,怕,1.1249936109696,388,0.3672366
building,建物,1.0257204153181958,348,0.47394842
artifact,物件,1.1044910003131305,868,0.39001292
lease,承租,1.013388140175962,98,0.48650607
fish,鱼,0.9694467616852541,217,0.5300797
under,下,1.148198662684194,67,0.3407869
beside,旁,1.051106816759704,48,0.44758883
maintain,保持,0.9750693697112447,48,0.52467895
unintentionally,故意,1.047677211872639,1637,0.45116812
division,旅,1.0969484587372949,103,0.3983215
return,返回,0.9244188249924258,5,0.572732
independent,独立,1.0601860910066434,16,0.43797436
currency,货币,1.007193232229799,125,0.4927667
hardcover,初版,1.0419404111770152,212,0.45717117
open,闭,1.1135400553503552,50,0.38000265
talkative,害羞,1.0759619998858467,1731,0.42121324
letter,信函,1.0459849448034462,52,0.45299083
wire,箔,1.0390526691428297,222,0.46016884
oil,石油,0.9698481396444382,56,0.52967435
parking,休憩,1.1024908615215687,905,0.39224306
platform,平台,0.9901119181989987,6,0.50981915
intentionally,故意,0.9078762218595069,39,0.5878951
patrol,巡逻,1.0945462104584998,336,0.40097544
running,跑,1.0453471188576153,11,0.4536173
check,找,1.0427802833515603,245,0.45629126
ambassador,大使,0.9654266082416477,25,0.53397626
immediately,立刻,0.9305643189531003,23,0.56703407
field,打,1.0987841736125465,42,0.39633211
miscellaneous,冗,1.1962596315085658,613,0.28445327
laboratory,实验,1.080230872314226,643,0.416586
shot,射中,1.0878655768435703,224,0.40826356
nearby,附近,0.9490850146742816,17,0.549635
rules,遵守,1.046048006832219,85,0.45287734
series,系列,0.9586939388763679,13,0.5404467
change,更改,0.9358967496690729,10,0.5620482
and,和,0.8665255124626717,5,0.62457484
category,球球pk,1.1165883499534657,225,0.3766326
further,急於,1.193710358489283,1189,0.2875343
machine,机,1.087994533689926,170,0.40811887
direction,方向,0.9756764879727747,5,0.5239971
phd,教授,0.9747051518786574,107,0.5249336
refit,艘,1.101895601788451,928,0.39291453
