stranger,陌生,1.0584609772370792,594,0.43982348
hobby,嗜好,1.0657587052013977,29,0.43206438
ok,啊,1.0880973184208824,599,0.4080709
novel,小说,1.038469517759933,223,0.46078494
so,所以,0.9803773091585396,311,0.51941913
ban,禁止,1.0466744557035548,97,0.45226374
schedule,日程,1.0872780157955264,67,0.40892583
phd,教授,0.9747051518786574,107,0.5249336
university,大学,0.9735441921986774,124,0.5260812
social,社会,1.083410687387598,580,0.41306213
research,研究,0.9409800232755798,46,0.5572998
paper,印刷,1.0405209854988136,64,0.45867905
lectures,讲座,1.1200882259276106,955,0.372679
supervision,监督,1.0845477026632335,117,0.41184884
motivation,用意,1.0360010497541619,793,0.4633399
feel,我不,1.095075942700854,2550,0.40042573
topic,琉竜,1.0517824357995371,783,0.4469018
lecturer,教授,0.9824321871691524,100,0.5173989
linguistic,方言,1.1052840892894547,1776,0.38920265
concept,概念,0.8521990067444184,11,0.636864
professor,教授,0.8950686817092194,31,0.5994123
library,图书,1.0900235586315818,153,0.40592483
final,翌,1.0971278039113184,236,0.3982493
certificate,准予,1.079468176278466,173,0.4173692
parents,父母,0.8568129860391714,24,0.63293374
test,测试,1.0804010362882486,88,0.41633996
app,咭,1.1360410170851722,1569,0.35474092
communication,通信,1.0028749240986268,55,0.49712366
judgement,公允,1.072437467324364,1073,0.42490155
internet,网路,1.0996719712469365,651,0.39535356
live,唱,1.1216567696846604,145,0.37084377
goal,球,1.0937882971191621,309,0.40185025
idea,想法,0.9607581828575583,52,0.53847957
change,更改,0.9358967496690729,10,0.5620482
method,方法,0.8831555921342279,7,0.6100143
readers,读者,1.0851480949861367,335,0.41120544
comments,竜龙,1.0800805329527474,578,0.416743
judgments,判案,1.0725352770097913,1406,0.42481595
experience,感受,1.054784287956236,288,0.44369078
apps,桌面,1.176894989935245,1415,0.30750594
smartphone,平板,1.0949290300064607,1280,0.40058398
yeah,咦,1.0263645339107073,1074,0.47329485
alert,警告,1.02891533338338,31,0.4706559
optimization,分析,1.1737721919018567,7346,0.31111723
corporation,公司,0.9962970764963446,27,0.50365806
yes,你,1.1386267093116507,1543,0.35178685
sports,体育,1.0596685338115355,90,0.4385206
seldom,往往,1.008683839232926,107,0.49127138
lol,瞎掰,1.0253518630722813,743,0.47429633
expectation,期望,0.9634183473072135,40,0.53593373
intent,故意,1.032580823201098,220,0.46689036
bank,分行,1.0275760633010784,83,0.47203198
tvb,芷,1.0984332063692526,513,0.39674273
local,本地,1.0924491122016564,31,0.403246
province,省,0.9945397445531919,19,0.50541914
passion,激情,1.0751551736752838,383,0.42200205
marketing,品牌,1.120996618925067,1079,0.37168467
postgraduate,深造,1.0793968730462098,718,0.41745472
postgrad,唔,1.154113810956388,1050,0.3339893
supervisor,主管,1.0658064849716993,95,0.43201965
reputation,名望,1.0601557168047404,204,0.43804607
prefer,偏好,1.0836079698392191,647,0.41288614
summer,夏季,0.9521213525854431,8,0.5467175
offer,提供,1.0600364244561136,101,0.43814114
exchange,交易,1.0109593379187896,19,0.48895234
it,它,1.008840962791997,30,0.49109796
programming,程式,1.1453869490080169,1129,0.34402767
tony,汀,1.115184562252388,797,0.3781749
a,或,1.0351505103199408,14,0.4642645
sensitive,敏感,0.9296760460348482,12,0.5678499
bl,交,1.1820852979990781,459,0.30129635
novels,短篇,1.112752035843256,547,0.3808608
priest,神父,1.0054142429025514,157,0.49455467
setting,在,1.136274716491337,267,0.354466
program,旨,1.1213005476114006,320,0.37133852
homework,考完,1.0843512770407255,698,0.4120984
project,正在,1.1169476581294753,238,0.37619635
master,匠,1.1032703406952418,84,0.39141124
lisa,妮,1.099254214022914,1402,0.39582103
psd,正煕,1.1901771193545745,2422,0.29174048
plan,打算,1.0271114070286467,22,0.4725415
music,音乐,1.0760708514251698,752,0.4210318
special,特殊,0.9843461717579421,4,0.51557606
expensive,便宜,0.9565382626158533,33,0.5424883
trip,旅行,0.948666625461904,24,0.5500034
travel,旅行,0.9430935915137255,14,0.5553085
technology,科技,0.9555136906518632,46,0.5435124
green,绿,1.0221574147142733,25,0.47759825
underground,地下,0.9408392748620266,6,0.5574276
burt,霍,1.1209635814482244,5536,0.37185508
movie,影片,1.012202376044222,260,0.48772377
good,好,0.9980124338359744,69,0.50198776
restaurants,快餐,1.0176184388953886,291,0.48219895
performance,表演,1.050137395789735,49,0.4485877
"('modality', 'need more vectors')"
uh,咦,1.1015565518448909,213,0.39331582
wechat,非走不可,0.9828350130174054,2179,0.5169951
vpn,有问题吗,1.13704168362977,2020,0.35359657
postcards,明信片,1.0034786497787302,63,0.49649158
education,教育,0.9370709845337796,47,0.560957
control,控制,0.858619809591969,4,0.6313837
value,值,1.0188455466889506,23,0.4809167
qs,列,1.167355867590292,432,0.31863362
babies,小孩,0.9966116363932177,86,0.5034031
point,角,1.0460876193881898,11,0.45283395
poems,散文,1.0490457175179095,445,0.4497155
ust,切,1.1799930034789927,3224,0.30379015
freedom,自由,0.9937105976328451,12,0.5062187
output,值,1.100984048859319,1039,0.39390564
internship,暑期,1.127240433654103,829,0.3646444
